Time	rHum	Temp	Wind Direction	Wind Speed	Gust	Rain	Radiation	mBar
2017:03:08:12:43:03	72	39	67	3	3	0.00	0.00	1019.8
2017:03:08:12:44:03	73	39	67	3	4	0.00	0.00	1019.8
2017:03:08:12:45:03	73	39	70	4	4	0.00	0.00	1019.8
2017:03:08:12:46:03	73	39	55	3	4	0.00	0.00	1019.8
2017:03:08:12:47:03	74	39	63	2	3	0.00	0.00	1019.8
2017:03:08:12:48:03	73	39	68	1	2	0.00	0.00	1019.9
2017:03:08:12:49:03	73	39	109	1	1	0.00	0.00	1019.9
2017:03:08:12:50:03	73	39	185	1	2	0.00	0.00	1019.9
2017:03:08:12:51:03	73	39	257	1	1	0.00	0.00	1020.0
2017:03:08:12:52:03	73	39	279	2	2	0.00	0.00	1020.0
2017:03:08:12:53:03	73	39	250	3	3	0.00	0.00	1020.0
2017:03:08:12:54:03	73	39	247	2	3	0.00	0.00	1020.0
2017:03:08:12:55:03	72	39	230	1	2	0.00	0.00	1020.0
2017:03:08:12:56:03	73	39	251	2	2	0.00	0.00	1020.0
2017:03:08:12:57:03	73	39	252	2	3	0.00	0.00	1020.0
2017:03:08:12:58:03	72	39	175	1	2	0.00	0.00	1020.0
2017:03:08:12:59:03	73	39	151	3	4	0.00	0.00	1020.0
2017:03:08:13:00:03	73	39	154	3	4	0.00	0.00	1020.0
2017:03:08:13:01:03	72	39	168	5	7	0.00	0.00	1020.0
2017:03:08:13:02:03	72	39	165	4	5	0.00	0.00	1020.0
2017:03:08:13:03:03	71	40	153	3	4	0.00	0.00	1020.0
2017:03:08:13:04:03	71	40	206	4	5	0.00	0.00	1020.0
2017:03:08:13:05:03	70	40	197	3	4	0.00	0.00	1020.0
2017:03:08:13:06:03	70	40	193	4	5	0.00	0.00	1020.0
2017:03:08:13:07:03	70	40	193	5	6	0.00	0.00	1020.0
2017:03:08:13:08:03	70	40	152	4	5	0.00	0.00	1020.0
2017:03:08:13:09:03	69	40	178	4	5	0.00	0.00	1020.0
2017:03:08:13:10:03	69	40	187	4	5	0.00	0.00	1019.9
2017:03:08:13:11:03	69	40	183	4	5	0.00	0.00	1019.9
2017:03:08:13:12:03	69	40	174	3	4	0.00	0.00	1019.9
2017:03:08:13:13:03	69	40	170	3	3	0.00	0.00	1019.9
2017:03:08:13:14:03	69	40	159	4	6	0.00	0.00	1019.9
2017:03:08:13:15:03	68	40	169	4	5	0.00	0.00	1019.9
2017:03:08:13:16:03	68	40	147	4	4	0.00	0.00	1019.9
2017:03:08:13:17:03	68	40	178	3	3	0.00	0.00	1019.9
2017:03:08:13:18:03	68	40	148	3	4	0.00	0.00	1019.9
2017:03:08:13:19:03	68	40	150	3	4	0.00	0.00	1019.9
2017:03:08:13:20:03	68	40	143	2	2	0.00	0.00	1019.9
2017:03:08:13:21:03	68	40	150	3	4	0.00	0.00	1019.9
2017:03:08:13:22:03	68	40	155	3	3	0.00	0.00	1019.9
2017:03:08:13:23:03	68	40	171	3	3	0.00	0.00	1019.9
2017:03:08:13:24:03	68	40	156	2	3	0.00	0.00	1019.9
2017:03:08:13:25:03	68	40	121	2	2	0.00	0.00	1019.9
2017:03:08:13:26:03	69	40	82	1	2	0.00	0.00	1020.0
2017:03:08:13:27:03	69	40	171	1	1	0.00	0.00	1020.0
2017:03:08:13:28:03	69	40	134	0	0	0.00	0.00	1020.0
2017:03:08:13:29:03	69	40	71	1	2	0.00	0.00	1020.0
2017:03:08:13:30:03	69	40	93	0	0	0.00	0.00	1020.0
2017:03:08:13:31:03	70	40	152	1	2	0.00	0.00	1020.0
2017:03:08:13:32:03	70	40	149	0	0	0.00	0.00	1020.0
2017:03:08:13:33:03	70	39	127	0	0	0.00	0.00	1020.0
2017:03:08:13:34:03	70	39	75	2	3	0.00	0.00	1020.0
2017:03:08:13:35:03	70	39	87	2	2	0.00	0.00	1019.9
2017:03:08:13:36:03	70	39	73	1	2	0.00	0.00	1019.9
2017:03:08:13:37:03	70	39	75	1	2	0.00	0.00	1019.9
2017:03:08:13:38:03	71	39	83	1	2	0.00	0.00	1019.9
2017:03:08:13:39:03	71	39	225	1	1	0.00	0.00	1019.9
2017:03:08:13:40:03	71	39	174	0	0	0.00	0.00	1019.9
2017:03:08:13:41:03	71	39	269	0	0	0.00	0.00	1019.8
2017:03:08:13:42:03	71	39	172	0	0	0.00	0.00	1019.8
2017:03:08:13:43:03	72	39	101	0	0	0.00	0.00	1019.8
2017:03:08:13:44:03	71	39	79	1	2	0.00	0.00	1019.8
2017:03:08:13:45:03	72	39	117	1	1	0.00	0.00	1019.8
2017:03:08:13:46:03	72	39	193	1	2	0.00	0.00	1019.8
2017:03:08:13:47:03	72	39	195	0	0	0.00	0.00	1019.8
2017:03:08:13:48:03	72	39	115	0	0	0.00	0.00	1019.8
2017:03:08:13:49:03	72	39	193	3	4	0.00	0.00	1019.8
2017:03:08:13:50:03	72	39	108	3	4	0.00	0.00	1019.8
2017:03:08:13:51:03	72	39	116	3	4	0.00	0.00	1019.8
2017:03:08:13:52:03	72	39	160	2	3	0.00	0.00	1019.8
2017:03:08:13:53:03	72	39	167	3	3	0.00	0.00	1019.8
2017:03:08:13:54:03	71	40	183	2	3	0.00	0.00	1019.8
2017:03:08:13:55:03	71	40	245	1	2	0.00	0.00	1019.8
2017:03:08:13:56:03	71	40	177	3	3	0.00	0.00	1019.8
2017:03:08:13:57:03	71	40	155	1	2	0.00	0.00	1019.8
2017:03:08:13:58:03	71	40	127	2	3	0.00	0.00	1019.8
2017:03:08:13:59:03	71	40	120	2	3	0.00	0.00	1019.8
2017:03:08:14:00:03	71	40	165	3	3	0.00	0.00	1019.8
2017:03:08:14:01:03	70	40	145	2	3	0.00	0.00	1019.8
2017:03:08:14:02:03	70	40	123	3	3	0.00	0.00	1019.8
2017:03:08:14:03:03	70	40	132	3	3	0.00	0.00	1019.8
2017:03:08:14:04:03	70	40	155	2	3	0.00	0.00	1019.8
2017:03:08:14:05:03	70	40	150	4	4	0.00	0.00	1019.8
2017:03:08:14:06:03	69	40	191	2	3	0.00	0.00	1019.8
2017:03:08:14:07:03	69	40	213	2	2	0.00	0.00	1019.7
2017:03:08:14:08:03	70	40	160	2	3	0.00	0.00	1019.7
2017:03:08:14:09:03	70	40	117	2	3	0.00	0.00	1019.7
2017:03:08:14:10:03	71	40	160	2	4	0.00	0.00	1019.8
2017:03:08:14:11:03	70	40	188	3	3	0.00	0.00	1019.8
2017:03:08:14:12:03	70	40	154	3	4	0.00	0.00	1019.8
2017:03:08:14:13:03	70	40	193	2	3	0.00	0.00	1019.8
2017:03:08:14:14:03	70	40	217	1	2	0.00	0.00	1019.7
2017:03:08:14:15:03	70	40	216	1	2	0.00	0.00	1019.8
2017:03:08:14:16:03	71	40	215	1	2	0.00	0.00	1019.8
2017:03:08:14:17:03	71	40	209	1	2	0.00	0.00	1019.7
2017:03:08:14:18:03	71	40	259	1	1	0.00	0.00	1019.7
2017:03:08:14:19:03	71	40	230	3	5	0.00	0.00	1019.7
2017:03:08:14:20:03	71	40	216	5	6	0.00	0.00	1019.7
2017:03:08:14:21:03	71	40	196	5	6	0.00	0.00	1019.7
2017:03:08:14:22:03	71	40	145	3	3	0.00	0.00	1019.7
2017:03:08:14:23:03	71	40	169	1	2	0.00	0.00	1019.8
2017:03:08:14:24:03	72	40	167	1	2	0.00	0.00	1019.8
2017:03:08:14:25:03	72	40	186	5	6	0.00	0.00	1019.9
2017:03:08:14:26:03	71	40	201	4	4	0.00	0.00	1019.8
2017:03:08:14:27:03	71	40	238	2	3	0.00	0.00	1019.8
2017:03:08:14:28:03	71	40	171	1	4	0.00	0.00	1019.8
2017:03:08:14:29:03	71	40	213	2	4	0.00	0.00	1019.8
2017:03:08:14:30:03	71	40	152	4	5	0.00	0.20	1019.8
2017:03:08:14:31:03	72	40	176	3	3	0.00	0.47	1019.8
2017:03:08:14:32:03	72	40	170	2	3	0.00	0.61	1019.8
2017:03:08:14:33:03	72	40	198	2	3	0.00	0.64	1019.8
2017:03:08:14:34:03	72	40	190	1	2	0.00	0.81	1019.8
2017:03:08:14:35:03	72	40	130	0	0	0.00	0.81	1019.8
2017:03:08:14:36:03	72	40	45	1	2	0.00	0.81	1019.8
2017:03:08:14:37:03	72	40	143	2	2	0.00	1.01	1019.9
2017:03:08:14:38:03	72	40	158	5	6	0.00	1.35	1019.8
2017:03:08:14:39:03	72	40	163	5	6	0.00	1.89	1019.9
2017:03:08:14:40:03	72	40	196	8	9	0.00	2.59	1019.8
2017:03:08:14:41:03	72	40	198	6	9	0.00	3.54	1019.8
2017:03:08:14:42:03	72	40	160	11	13	0.00	4.31	1019.8
2017:03:08:14:43:03	72	40	183	7	7	0.00	4.99	1019.8
2017:03:08:14:44:03	72	40	194	6	7	0.00	5.53	1019.8
2017:03:08:14:45:03	72	40	181	6	9	0.00	6.17	1019.8
2017:03:08:14:46:03	73	40	184	7	7	0.00	6.77	1019.8
2017:03:08:14:47:03	72	40	171	10	11	0.00	7.58	1019.8
2017:03:08:14:48:03	72	40	193	10	11	0.00	8.66	1019.8
2017:03:08:14:49:03	72	40	200	8	9	0.00	9.87	1019.8
2017:03:08:14:50:03	72	40	217	8	9	0.00	11.02	1019.9
2017:03:08:14:51:03	72	40	197	7	9	0.00	11.96	1019.9
2017:03:08:14:52:03	71	40	202	13	15	0.00	12.94	1019.9
2017:03:08:14:53:03	71	40	210	10	11	0.00	13.78	1019.9
2017:03:08:14:54:03	71	40	192	9	11	0.00	14.69	1019.9
2017:03:08:14:55:03	71	41	202	8	9	0.00	15.50	1019.9
2017:03:08:14:56:03	71	41	189	9	11	0.00	16.82	1019.9
2017:03:08:14:57:03	71	41	190	9	11	0.00	19.68	1019.8
2017:03:08:14:58:03	71	41	202	7	9	0.00	22.24	1019.8
2017:03:08:14:59:03	71	41	183	7	9	0.00	22.28	1019.8
2017:03:08:15:00:03	71	41	182	6	8	0.00	18.84	1019.8
2017:03:08:15:01:03	72	41	198	7	7	0.00	17.02	1019.9
2017:03:08:15:02:03	72	41	191	11	14	0.00	17.25	1019.8
2017:03:08:15:03:03	72	41	209	10	12	0.00	17.83	1019.8
2017:03:08:15:04:03	72	41	211	10	11	0.00	18.77	1019.9
2017:03:08:15:05:03	72	41	205	13	15	0.00	19.98	1019.8
2017:03:08:15:06:03	72	41	202	8	11	0.00	21.64	1019.9
2017:03:08:15:07:03	72	41	182	7	10	0.00	23.86	1019.9
2017:03:08:15:08:03	72	41	188	9	11	0.00	26.32	1019.9
2017:03:08:15:09:03	72	41	186	11	12	0.00	29.45	1019.9
2017:03:08:15:10:03	72	41	190	9	11	0.00	33.16	1019.9
2017:03:08:15:11:03	72	41	196	10	13	0.00	39.90	1019.9
2017:03:08:15:12:03	72	41	193	10	11	0.00	53.78	1019.9
2017:03:08:15:13:03	72	41	194	9	12	0.00	52.74	1020.0
2017:03:08:15:14:03	72	41	183	12	15	0.00	44.08	1020.0
2017:03:08:15:15:03	72	41	193	10	11	0.00	44.99	1020.0
2017:03:08:15:16:03	72	41	199	9	10	0.00	53.68	1020.0
2017:03:08:15:17:03	72	41	193	8	11	0.00	67.16	1020.0
2017:03:08:15:18:03	72	41	206	10	15	0.00	72.62	1020.0
2017:03:08:15:19:03	72	41	197	10	12	0.00	72.35	1020.0
2017:03:08:15:20:03	71	41	200	9	12	0.00	64.84	1020.0
2017:03:08:15:21:03	71	41	194	10	11	0.00	50.05	1020.0
2017:03:08:15:22:03	71	41	193	10	12	0.00	48.73	1020.0
2017:03:08:15:23:03	72	41	198	9	11	0.00	48.97	1020.0
2017:03:08:15:24:03	72	41	200	11	13	0.00	49.54	1020.0
2017:03:08:15:25:03	71	41	194	11	14	0.00	50.75	1020.1
2017:03:08:15:26:03	71	41	194	9	11	0.00	51.93	1020.1
2017:03:08:15:27:03	71	41	206	12	14	0.00	52.67	1020.1
2017:03:08:15:28:03	71	41	214	11	14	0.00	54.29	1020.1
2017:03:08:15:29:03	71	41	211	10	12	0.00	56.45	1020.1
2017:03:08:15:30:03	71	41	205	11	11	0.00	57.52	1020.2
2017:03:08:15:31:03	70	41	185	10	12	0.00	57.52	1020.2
2017:03:08:15:32:03	70	41	198	9	11	0.00	56.58	1020.2
2017:03:08:15:33:03	69	41	216	10	13	0.00	54.76	1020.2
2017:03:08:15:34:03	70	41	193	7	7	0.00	53.68	1020.2
2017:03:08:15:35:03	70	41	206	10	12	0.00	54.09	1020.2
2017:03:08:15:36:03	69	41	200	12	14	0.00	54.39	1020.2
2017:03:08:15:37:03	69	41	187	9	12	0.00	54.39	1020.2
2017:03:08:15:38:03	69	41	195	8	11	0.00	53.61	1020.2
2017:03:08:15:39:03	69	41	199	10	11	0.00	54.19	1020.2
2017:03:08:15:40:03	70	41	195	8	11	0.00	56.48	1020.2
2017:03:08:15:41:03	70	41	178	9	12	0.00	58.50	1020.3
2017:03:08:15:42:03	70	41	186	8	10	0.00	59.38	1020.3
2017:03:08:15:43:03	70	41	186	9	11	0.00	58.87	1020.2
2017:03:08:15:44:03	69	41	210	10	14	0.00	56.27	1020.3
2017:03:08:15:45:03	70	41	194	12	14	0.00	55.43	1020.3
2017:03:08:15:46:03	70	41	191	11	12	0.00	57.32	1020.3
2017:03:08:15:47:03	70	41	189	11	12	0.00	58.60	1020.3
2017:03:08:15:48:03	71	41	187	10	11	0.00	58.50	1020.3
2017:03:08:15:49:03	71	41	205	9	10	0.00	57.62	1020.3
2017:03:08:15:50:03	71	41	181	9	11	0.00	56.24	1020.3
2017:03:08:15:51:03	71	41	189	9	12	0.00	55.30	1020.3
2017:03:08:15:52:03	71	41	186	7	8	0.00	55.20	1020.3
2017:03:08:15:53:03	71	41	177	8	12	0.00	54.45	1020.3
2017:03:08:15:54:03	71	41	182	6	7	0.00	53.54	1020.3
2017:03:08:15:55:03	71	41	192	9	10	0.00	54.79	1020.3
2017:03:08:15:56:03	71	41	185	10	12	0.00	58.97	1020.4
2017:03:08:15:57:03	71	41	184	9	12	0.00	63.18	1020.4
2017:03:08:15:58:03	71	41	184	10	13	0.00	68.00	1020.4
2017:03:08:15:59:03	71	41	193	8	10	0.00	70.80	1020.4
2017:03:08:16:00:03	71	41	189	9	10	0.00	73.16	1020.4
2017:03:08:16:01:03	71	41	179	9	10	0.00	74.67	1020.4
2017:03:08:16:02:03	71	41	187	6	7	0.00	76.22	1020.4
2017:03:08:16:03:03	71	41	181	7	9	0.00	77.94	1020.4
2017:03:08:16:04:03	71	41	170	5	7	0.00	79.02	1020.4
2017:03:08:16:05:03	71	41	170	5	6	0.00	80.20	1020.5
2017:03:08:16:06:03	71	41	159	6	9	0.00	82.66	1020.5
2017:03:08:16:07:03	71	41	196	5	6	0.00	85.12	1020.5
2017:03:08:16:08:03	71	41	190	5	6	0.00	81.41	1020.5
2017:03:08:16:09:03	70	41	198	11	13	0.00	80.00	1020.5
2017:03:08:16:10:03	70	41	186	9	10	0.00	80.06	1020.5
2017:03:08:16:11:03	70	41	184	10	13	0.00	80.43	1020.5
2017:03:08:16:12:03	70	41	193	11	13	0.00	81.04	1020.5
2017:03:08:16:13:03	70	41	184	10	11	0.00	81.34	1020.5
2017:03:08:16:14:03	70	41	173	11	13	0.00	82.83	1020.5
2017:03:08:16:15:03	70	41	178	8	9	0.00	85.32	1020.5
2017:03:08:16:16:03	70	41	182	10	13	0.00	88.25	1020.5
2017:03:08:16:17:03	71	41	178	9	10	0.00	92.93	1020.5
2017:03:08:16:18:03	71	41	180	8	10	0.00	96.17	1020.5
2017:03:08:16:19:03	71	41	189	9	11	0.00	97.58	1020.5
2017:03:08:16:20:03	71	41	178	8	11	0.00	98.70	1020.5
2017:03:08:16:21:03	71	41	168	7	9	0.00	103.62	1020.5
2017:03:08:16:22:03	71	41	180	8	12	0.00	128.21	1020.5
2017:03:08:16:23:03	71	41	181	12	13	0.00	156.69	1020.5
2017:03:08:16:24:03	71	41	198	11	13	0.00	193.52	1020.5
2017:03:08:16:25:03	72	41	175	8	11	0.00	241.90	1020.5
2017:03:08:16:26:03	72	41	210	9	13	0.00	139.53	1020.5
2017:03:08:16:27:03	71	41	219	9	12	0.00	111.40	1020.5
2017:03:08:16:28:03	71	41	169	8	12	0.00	130.50	1020.5
2017:03:08:16:29:03	71	41	177	9	11	0.00	178.59	1020.4
2017:03:08:16:30:03	71	41	195	9	10	0.00	268.72	1020.4
2017:03:08:16:31:03	71	41	173	9	10	0.00	254.57	1020.3
2017:03:08:16:32:03	72	42	181	6	9	0.00	291.23	1020.4
2017:03:08:16:33:03	71	42	188	6	8	0.00	218.98	1020.4
2017:03:08:16:34:03	71	42	158	8	9	0.00	200.01	1020.4
2017:03:08:16:35:03	70	42	184	13	15	0.00	242.77	1020.3
2017:03:08:16:36:03	70	42	202	12	15	0.00	162.38	1020.4
2017:03:08:16:37:03	71	42	170	8	12	0.00	101.59	1020.4
2017:03:08:16:38:03	71	42	176	8	9	0.00	94.38	1020.4
2017:03:08:16:39:03	70	42	172	12	14	0.00	108.87	1020.3
2017:03:08:16:40:03	70	41	182	11	13	0.00	126.49	1020.3
2017:03:08:16:41:03	71	41	169	10	12	0.00	157.29	1020.3
2017:03:08:16:42:03	71	42	201	13	17	0.00	114.43	1020.4
2017:03:08:16:43:03	70	42	178	12	16	0.00	100.11	1020.4
2017:03:08:16:44:03	70	42	185	7	10	0.00	109.67	1020.4
2017:03:08:16:45:03	70	42	157	13	15	0.00	87.64	1020.4
2017:03:08:16:46:03	70	41	172	14	15	0.00	79.05	1020.4
2017:03:08:16:47:03	69	41	190	11	14	0.00	85.72	1020.4
2017:03:08:16:48:03	70	41	170	7	9	0.00	88.51	1020.5
2017:03:08:16:49:03	70	41	172	9	12	0.00	85.08	1020.5
2017:03:08:16:50:03	70	41	170	8	10	0.00	81.97	1020.4
2017:03:08:16:51:03	70	41	182	7	10	0.00	84.47	1020.4
2017:03:08:16:52:03	71	41	146	9	10	0.00	94.64	1020.5
2017:03:08:16:53:03	71	42	155	10	13	0.00	109.10	1020.6
2017:03:08:16:54:03	71	41	174	10	12	0.00	139.45	1020.6
2017:03:08:16:55:03	71	41	156	8	10	0.00	156.10	1020.6
2017:03:08:16:56:03	71	41	162	12	15	0.00	143.02	1020.6
2017:03:08:16:57:03	71	42	174	11	13	0.00	134.13	1020.6
2017:03:08:16:58:03	70	42	153	11	13	0.00	137.16	1020.7
2017:03:08:16:59:03	70	41	176	11	13	0.00	149.66	1020.7
2017:03:08:17:00:03	71	41	167	11	12	0.00	161.65	1020.8
2017:03:08:17:01:03	71	41	174	10	12	0.00	159.56	1020.8
2017:03:08:17:02:03	71	42	173	10	11	0.00	169.77	1020.9
2017:03:08:17:03:03	71	42	174	8	9	0.00	182.74	1020.8
2017:03:08:17:04:03	71	42	179	9	10	0.00	175.60	1020.8
2017:03:08:17:05:03	70	42	154	9	11	0.00	181.66	1020.9
2017:03:08:17:06:03	71	42	173	9	10	0.00	186.85	1020.9
2017:03:08:17:07:03	71	42	181	7	9	0.00	188.60	1021.0
2017:03:08:17:08:03	71	42	190	11	17	0.00	187.05	1020.9
2017:03:08:17:09:03	71	42	178	10	12	0.00	198.81	1021.0
2017:03:08:17:10:03	71	42	190	10	12	0.00	207.67	1020.9
2017:03:08:17:11:03	71	42	188	11	13	0.00	223.67	1020.9
2017:03:08:17:12:03	71	42	182	8	10	0.00	223.17	1020.9
2017:03:08:17:13:03	71	42	169	8	10	0.00	221.96	1020.9
2017:03:08:17:14:03	71	42	177	10	12	0.00	238.63	1020.9
2017:03:08:17:15:03	71	42	183	7	9	0.00	219.06	1020.9
2017:03:08:17:16:03	70	42	165	9	10	0.00	253.62	1020.9
2017:03:08:17:17:03	71	42	167	9	13	0.00	197.80	1020.9
2017:03:08:17:18:03	70	42	183	9	11	0.00	217.95	1020.9
2017:03:08:17:19:03	70	42	168	10	12	0.00	209.79	1020.9
2017:03:08:17:20:03	70	42	197	10	12	0.00	193.96	1020.9
2017:03:08:17:21:03	70	42	179	7	10	0.00	183.28	1020.9
2017:03:08:17:22:03	70	42	188	8	10	0.00	204.50	1020.9
2017:03:08:17:23:03	70	42	173	7	8	0.00	152.82	1020.9
2017:03:08:17:24:03	70	42	184	8	11	0.00	169.03	1021.0
2017:03:08:17:25:03	70	42	178	10	12	0.00	133.58	1020.9
2017:03:08:17:26:03	70	42	165	7	12	0.00	193.69	1021.0
2017:03:08:17:27:03	70	42	178	11	13	0.00	169.73	1021.0
2017:03:08:17:28:03	70	42	191	10	11	0.00	162.49	1020.9
2017:03:08:17:29:03	70	42	154	7	10	0.00	226.47	1021.0
2017:03:08:17:30:03	70	42	181	8	12	0.00	167.38	1021.0
2017:03:08:17:31:03	70	42	189	11	12	0.00	182.60	1021.0
2017:03:08:17:32:03	70	42	161	10	12	0.00	237.69	1021.0
2017:03:08:17:33:03	70	42	168	11	14	0.00	234.59	1021.0
2017:03:08:17:34:03	70	42	153	11	14	0.00	282.73	1021.0
2017:03:08:17:35:03	70	42	179	10	13	0.00	261.04	1021.0
2017:03:08:17:36:03	69	42	173	11	13	0.00	193.28	1021.0
2017:03:08:17:37:03	69	42	161	13	15	0.00	189.64	1021.0
2017:03:08:17:38:03	69	42	186	11	14	0.00	290.07	1021.0
2017:03:08:17:39:03	69	42	180	9	12	0.00	244.15	1021.0
2017:03:08:17:40:03	69	42	171	12	13	0.00	230.88	1021.0
2017:03:08:17:41:03	69	42	176	10	13	0.00	271.04	1021.1
2017:03:08:17:42:03	69	42	200	11	13	0.00	186.88	1021.1
2017:03:08:17:43:03	69	42	175	8	10	0.00	251.50	1021.1
2017:03:08:17:44:03	69	42	198	7	9	0.00	231.12	1021.1
2017:03:08:17:45:03	69	42	177	9	11	0.00	328.44	1021.1
2017:03:08:17:46:03	68	42	186	8	9	0.00	213.36	1021.2
2017:03:08:17:47:03	68	43	214	8	9	0.00	153.25	1021.2
2017:03:08:17:48:03	68	43	197	7	7	0.00	256.85	1021.2
2017:03:08:17:49:03	68	42	204	8	10	0.00	214.37	1021.3
2017:03:08:17:50:03	67	42	164	10	13	0.00	303.10	1021.2
2017:03:08:17:51:03	67	42	184	9	15	0.00	191.42	1021.3
2017:03:08:17:52:03	66	42	188	11	13	0.00	193.17	1021.2
2017:03:08:17:53:03	65	42	188	15	16	0.00	195.09	1021.3
2017:03:08:17:54:03	66	42	198	13	16	0.00	220.80	1021.3
2017:03:08:17:55:03	65	42	191	12	14	0.00	197.05	1021.2
2017:03:08:17:56:03	65	42	169	11	13	0.00	222.24	1021.2
2017:03:08:17:57:03	64	42	211	13	15	0.00	201.59	1021.2
2017:03:08:17:58:03	64	42	186	11	15	0.00	200.58	1021.2
2017:03:08:17:59:03	64	42	185	10	12	0.00	238.01	1021.2
2017:03:08:18:00:03	65	42	166	9	14	0.00	274.22	1021.2
2017:03:08:18:01:03	64	42	198	16	17	0.00	225.91	1021.2
2017:03:08:18:02:03	63	42	189	11	14	0.00	233.39	1021.1
2017:03:08:18:03:03	63	42	192	10	11	0.00	233.93	1021.1
2017:03:08:18:04:03	64	42	210	7	10	0.00	204.35	1021.2
2017:03:08:18:05:03	64	42	208	14	16	0.00	193.57	1021.1
2017:03:08:18:06:03	64	42	209	11	13	0.00	191.34	1021.1
2017:03:08:18:07:03	65	42	189	7	9	0.00	198.76	1021.1
2017:03:08:18:08:03	65	42	206	7	9	0.00	196.46	1021.1
2017:03:08:18:09:03	65	42	172	10	12	0.00	203.77	1021.2
2017:03:08:18:10:03	65	42	218	8	10	0.00	216.13	1021.2
2017:03:08:18:11:03	65	42	219	10	11	0.00	204.78	1021.3
2017:03:08:18:12:03	65	42	199	10	13	0.00	194.68	1021.3
2017:03:08:18:13:03	65	42	195	12	14	0.00	197.71	1021.2
2017:03:08:18:14:03	66	42	210	12	15	0.00	190.29	1021.2
2017:03:08:18:15:03	66	42	204	14	17	0.00	148.76	1021.3
2017:03:08:18:16:03	66	42	198	13	15	0.00	138.69	1021.2
2017:03:08:18:17:03	67	42	169	10	12	0.00	139.02	1021.2
2017:03:08:18:18:03	67	42	183	10	12	0.00	137.74	1021.3
2017:03:08:18:19:03	67	42	191	15	16	0.00	170.08	1021.2
2017:03:08:18:20:03	67	42	205	14	16	0.00	221.15	1021.2
2017:03:08:18:21:03	67	42	191	15	19	0.00	261.50	1021.2
2017:03:08:18:22:03	66	42	188	14	17	0.00	204.67	1021.2
2017:03:08:18:23:03	67	42	195	10	11	0.00	195.31	1021.2
2017:03:08:18:24:03	67	42	195	9	10	0.00	196.08	1021.2
2017:03:08:18:25:03	68	42	195	9	11	0.00	196.45	1021.2
2017:03:08:18:26:03	68	42	179	8	10	0.00	202.82	1021.3
2017:03:08:18:27:03	67	42	196	12	14	0.00	200.80	1021.3
2017:03:08:18:28:03	67	42	206	9	11	0.00	195.81	1021.3
2017:03:08:18:29:03	68	42	187	10	12	0.00	198.14	1021.3
2017:03:08:18:30:03	68	42	202	10	11	0.00	204.17	1021.3
2017:03:08:18:31:03	67	42	192	11	13	0.00	205.95	1021.3
2017:03:08:18:32:03	68	42	189	10	11	0.00	205.18	1021.3
2017:03:08:18:33:03	68	42	212	9	11	0.00	202.58	1021.3
2017:03:08:18:34:03	66	42	219	14	16	0.00	199.25	1021.3
2017:03:08:18:35:03	66	42	200	11	13	0.00	195.75	1021.4
2017:03:08:18:36:03	66	42	222	10	11	0.00	188.23	1021.4
2017:03:08:18:37:03	66	42	201	12	14	0.00	178.06	1021.4
2017:03:08:18:38:03	65	42	198	9	12	0.00	169.81	1021.4
2017:03:08:18:39:03	66	42	170	7	10	0.00	164.22	1021.4
2017:03:08:18:40:03	65	42	205	11	15	0.00	157.98	1021.3
2017:03:08:18:41:03	65	42	220	12	15	0.00	153.40	1021.3
2017:03:08:18:42:03	65	42	214	13	15	0.00	155.22	1021.3
2017:03:08:18:43:03	66	42	198	11	12	0.00	160.68	1021.3
2017:03:08:18:44:03	65	42	199	11	13	0.00	165.60	1021.3
2017:03:08:18:45:03	66	42	219	10	11	0.00	169.74	1021.3
2017:03:08:18:46:03	66	42	202	8	10	0.00	170.78	1021.4
2017:03:08:18:47:03	66	42	199	8	9	0.00	166.20	1021.4
2017:03:08:18:48:03	66	42	228	11	12	0.00	160.41	1021.4
2017:03:08:18:49:03	66	42	220	10	12	0.00	156.20	1021.4
2017:03:08:18:50:03	67	42	221	10	12	0.00	161.55	1021.5
2017:03:08:18:51:03	66	42	216	11	13	0.00	167.21	1021.4
2017:03:08:18:52:03	66	42	233	15	16	0.00	170.04	1021.5
2017:03:08:18:53:03	67	42	226	10	13	0.00	171.39	1021.5
2017:03:08:18:54:03	67	42	209	9	11	0.00	169.23	1021.5
2017:03:08:18:55:03	67	42	221	12	15	0.00	167.99	1021.5
2017:03:08:18:56:03	64	42	219	11	14	0.00	168.26	1021.5
2017:03:08:18:57:03	65	42	224	12	13	0.00	169.47	1021.6
2017:03:08:18:58:03	66	42	224	11	13	0.00	174.29	1021.5
2017:03:08:18:59:03	67	42	216	9	10	0.00	176.75	1021.6
2017:03:08:19:00:03	67	42	210	8	11	0.00	174.89	1021.6
2017:03:08:19:01:03	67	42	195	7	7	0.00	172.30	1021.6
2017:03:08:19:02:03	67	42	217	9	12	0.00	164.89	1021.6
2017:03:08:19:03:03	67	42	222	7	10	0.00	159.40	1021.6
2017:03:08:19:04:03	67	42	223	7	8	0.00	160.37	1021.6
2017:03:08:19:05:03	66	43	199	6	7	0.00	166.07	1021.6
2017:03:08:19:06:03	66	43	220	7	8	0.00	170.68	1021.6
2017:03:08:19:07:03	66	43	216	9	11	0.00	175.84	1021.6
2017:03:08:19:08:03	65	42	220	12	13	0.00	186.01	1021.6
2017:03:08:19:09:03	65	42	209	10	13	0.00	192.88	1021.6
